validation_pair_id,method,candidate_index,gene_symbol,gene_entrez_id,median_rank_percentile,mean_rank_percentile,q1_rank_percentile,q3_rank_percentile,min_rank_percentile,max_rank_percentile,seed_0_rank_percentile,seed_10_rank_percentile,seed_20_rank_percentile,seed_30_rank_percentile,seed_40_rank_percentile,seed_50_rank_percentile,seed_60_rank_percentile,seed_70_rank_percentile,seed_80_rank_percentile,seed_90_rank_percentile
96881d08e0b9193babeb,RF,372,ADRB1,153,35.5413883179171,37.98550445357999,30.274708804385064,41.58128854059609,23.404847550531002,71.17912812607057,33.47250770811922,71.17912812607057,28.330549845837616,29.9310551558753,23.404847550531002,37.61026892771497,31.305669749914355,37.798689619732784,42.84215484755053,43.98017300445358
96881d08e0b9193babeb,RF,10041,HTR1B,3351,69.25691589585475,67.32174974306268,49.548486211031175,81.27355258650223,45.230601233299076,93.4395340870161,45.395469338814664,93.4395340870161,56.87521411442275,76.22152278177458,45.230601233299076,85.17792908530319,81.80776807125729,79.67090613223706,47.106243576567316,62.29230900993491
96881d08e0b9193babeb,RF,23070,HTR2A,3356,10.74265587529976,17.576652963343612,4.420659900650907,28.897953066118536,2.9430027406646113,41.918251113395,2.9430027406646113,15.888360739979445,5.234027064063035,3.18709318259678,5.596951010620075,41.918251113395,29.508179170948956,40.27385234669407,4.149537512846865,27.06727475162727
96881d08e0b9193babeb,RF,29524,HTR1A,3350,33.8124143542309,32.81956577595067,21.78801601575882,40.929042480301476,3.748072970195272,56.42022096608427,40.61108256252141,54.43859198355601,28.330549845837616,41.03502911956149,3.748072970195272,20.593525179856115,18.352817745803357,56.42022096608427,25.37148852346694,39.29427886262419
d9d8cb8495ce8adffb4e,HANAMI,41040,MAOB,4129,25.72905960945529,27.701695786228157,20.659900650907844,30.804642000685167,18.68362452894827,52.89054470709147,21.00676601575882,20.544278862624186,24.15853031860226,30.85174717368962,52.89054470709147,30.663326481671806,18.68362452894827,19.734926344638573,27.299588900308326,31.18362452894827
d9d8cb8495ce8adffb4e,TriMoGCL,41040,MAOB,4129,14.977303871188763,17.500214114422747,12.453965399109283,18.89666837958205,2.1861082562521412,46.63626241863652,16.223449811579307,6.9351661527920525,2.1861082562521412,17.544535799931484,19.34737923946557,46.63626241863652,26.652963343610825,13.731157930798219,13.709746488523466,12.035371702637889
d9d8cb8495ce8adffb4e,TriNet,41040,MAOB,4129,17.869989722507707,20.467840013703324,14.677543679342241,27.77117591640973,1.406731757451182,47.580507022953064,1.406731757451182,16.71805412812607,19.021925316889345,14.649708804385064,47.580507022953064,14.761048304213771,28.368019869818433,25.980644056183625,32.16212744090442,4.029633436108257
d9d8cb8495ce8adffb4e,N2V-MLP,41040,MAOB,4129,26.215099349092156,24.136476533059266,8.296398595409388,37.58243405275779,2.6507365536142515,44.27029804727646,44.27029804727646,12.078194587187394,7.035799931483385,38.00745118191161,2.6507365536142515,36.30738266529634,41.67309009934909,24.297704693388148,28.132494004796165,6.911613566289826
d9d8cb8495ce8adffb4e,RF,41040,MAOB,4129,28.311279547790342,26.576203323055843,20.158605258650223,33.05471694073313,8.736939020212402,45.395469338814664,45.395469338814664,8.736939020212402,18.374229188078107,13.05348578280233,25.511733470366565,29.10457348406989,29.508179170948956,27.51798561151079,34.23689619732785,34.32254196642686
947d5d46ae3d71d3cdf9,HANAMI,10156,HTR1B,3351,23.42411784857828,24.21805412812607,17.88283658787256,29.350269784172664,13.234412470023981,41.71805412812607,14.088729016786571,13.234412470023981,26.462401507365538,17.097036656389175,41.71805412812607,28.91187050359712,20.385834189791023,20.240236382322713,30.545563549160672,29.496402877697843
947d5d46ae3d71d3cdf9,HANAMI,17863,DRD3,1814,19.575411099691678,20.903776978417262,14.665767386091128,25.117762932511134,11.099691675231243,39.636861939020214,11.099691675231243,13.609112709832134,23.049417608770128,12.75265501884207,39.636861939020214,25.807211373758136,17.835731414868107,18.18902021240151,26.096265844467283,20.961801986981843
947d5d46ae3d71d3cdf9,HANAMI,19270,DRD2,1813,8.907159986296676,9.104145255224392,6.259635149023638,12.144034772182255,1.6079993148338472,15.955806783144913,5.7746659815005135,9.149109284001371,15.955806783144913,1.6079993148338472,7.714542651593011,11.262418636519357,4.995289482699555,12.43790681740322,13.478502911956149,8.665210688591984
947d5d46ae3d71d3cdf9,HANAMI,23614,HTR2A,3356,10.15330592668722,11.974991435423089,8.619176087701268,16.75445357999315,3.502911956149366,19.925488180883864,9.123415553271668,9.301130524152107,8.451096265844468,3.502911956149366,14.28785542994176,19.689962315861596,6.885919835560124,17.576652963343612,19.925488180883864,11.005481329222336
