validation_pair_id,condition_group,drug_name,disease_label,method,candidate_count,best_candidate_index,best_gene_symbol,best_gene_entrez_id,selection_rule,median_rank_percentile,mean_rank_percentile,q1_rank_percentile,q3_rank_percentile,min_rank_percentile,max_rank_percentile,seed_0_rank_percentile,seed_10_rank_percentile,seed_20_rank_percentile,seed_30_rank_percentile,seed_40_rank_percentile,seed_50_rank_percentile,seed_60_rank_percentile,seed_70_rank_percentile,seed_80_rank_percentile,seed_90_rank_percentile
e9a8fdf23ff6db3e4d4f,cardiovascular_hypertensive,albuterol,Heart Failure,HANAMI,2,389,ADRB1,153,lowest ten-seed median rank percentile; ties by mean then index,23.882322713257963,29.16688078108941,17.986146796848235,38.206577595066804,16.22773210003426,51.56945871873929,16.22773210003426,18.03271668379582,33.97995889003083,24.88009592326139,51.56945871873929,22.88454950325454,17.16127098321343,49.346951010620074,39.61545049674546,17.97062350119904
e9a8fdf23ff6db3e4d4f,cardiovascular_hypertensive,albuterol,Heart Failure,TriMoGCL,2,389,ADRB1,153,lowest ten-seed median rank percentile; ties by mean then index,34.89743919150394,36.32237067488866,24.824961459403905,43.38279376498801,22.537684138403563,62.97319287427201,49.41974991435423,29.432168550873588,45.48646796848236,22.537684138403563,35.129753340185,37.071771154504965,34.665125042822886,62.97319287427201,23.289225762247344,23.218568002740664
e9a8fdf23ff6db3e4d4f,cardiovascular_hypertensive,albuterol,Heart Failure,TriNet,2,27225,ADRB3,155,lowest ten-seed median rank percentile; ties by mean then index,47.22186536485098,49.16902192531689,38.649259164097295,63.715099349092156,18.4224049331963,72.41992120589244,44.499400479616305,36.69921205892429,72.41992120589244,34.86639260020555,66.02432339842412,46.48210003425831,67.52740664611169,56.787427201096264,47.961630695443645,18.4224049331963
e9a8fdf23ff6db3e4d4f,cardiovascular_hypertensive,albuterol,Heart Failure,N2V-MLP,2,389,ADRB1,153,lowest ten-seed median rank percentile; ties by mean then index,29.533872901678656,31.817831449126412,15.814491264131552,47.89525522439192,3.907588215142172,61.076139088729015,43.64294278862624,5.179427886262419,33.62881123672491,3.907588215142172,25.43893456663241,23.182168550873588,59.451010620075365,49.31269270298047,61.076139088729015,13.35859883521754
e9a8fdf23ff6db3e4d4f,cardiovascular_hypertensive,albuterol,Heart Failure,RF,2,389,ADRB1,153,lowest ten-seed median rank percentile; ties by mean then index,48.33579564919493,44.85932682425488,29.763778263103802,57.269719938335044,20.593525179856115,63.36823398424118,56.11189619732785,57.65566118533744,63.36823398424118,24.608170606372045,45.230601233299076,20.593525179856115,49.56534772182254,62.07605344295992,47.106243576567316,22.27753511476533
eaaa20e02e0a26951c35,psychiatric_mood,duloxetine,Depressive Disorder,HANAMI,5,22775,HTR2A,3356,lowest ten-seed median rank percentile; ties by mean then index,10.629710517300445,11.033958547447757,9.791987838300788,13.262782631038027,2.931226447413498,18.238266529633435,6.053014731072285,9.789311408016443,9.80001712915382,2.931226447413498,16.217026378896882,13.499914354230901,9.92420349434738,18.238266529633435,11.335217540253511,12.551387461459404
eaaa20e02e0a26951c35,psychiatric_mood,duloxetine,Depressive Disorder,TriMoGCL,5,22775,HTR2A,3356,lowest ten-seed median rank percentile; ties by mean then index,10.871659815005138,12.323569715656046,9.15339157245632,12.760684309695101,4.594895512161699,30.040253511476532,11.384463857485441,10.836330935251798,13.219424460431656,8.628811236724905,30.040253511476532,14.898081534772182,10.727132579650565,10.906988694758478,7.999314833847208,4.594895512161699
eaaa20e02e0a26951c35,psychiatric_mood,duloxetine,Depressive Disorder,TriNet,5,23993,SLC6A3,6531,lowest ten-seed median rank percentile; ties by mean then index,8.200582391229872,23.01194758478931,6.109219767043508,39.28303785542994,3.541452552243919,69.957605344296,7.022953066118534,8.309780746831107,69.957605344296,30.82177115450497,5.5905275779376495,8.09138403562864,3.541452552243919,42.103460089071596,48.87589928057554,5.804642000685166
eaaa20e02e0a26951c35,psychiatric_mood,duloxetine,Depressive Disorder,N2V-MLP,5,22775,HTR2A,3356,lowest ten-seed median rank percentile; ties by mean then index,16.071428571428573,27.27839157245632,9.182832305584103,47.70629924631723,4.781175059952038,72.48843782117163,23.584703665638916,5.023124357656732,59.525950668037,4.781175059952038,11.750599520383693,55.74683110654334,72.48843782117163,20.39225762247345,10.870589242891402,8.620246659815004
eaaa20e02e0a26951c35,psychiatric_mood,duloxetine,Depressive Disorder,RF,5,22775,HTR2A,3356,lowest ten-seed median rank percentile; ties by mean then index,10.379196642685852,12.71561322370675,4.041677372387804,19.323291366906474,0.37791195614936623,32.57322713257965,4.582048646796848,3.861553614251456,11.80948098663926,1.1851233299075026,8.948912298732443,20.593525179856115,27.711759164097295,32.57322713257965,0.37791195614936623,15.512589928057555
