motif_id	candidate_index	disease_local_id	disease_name	disease_mesh_id	drug_local_id	drug_name	drugbank_id	gene_local_id	gene_symbol	gene_entrez_id	evidence_source	HANAMI_motif_percentile	TriMoGCL_motif_percentile	TriNet_motif_percentile	N2V_MLP_motif_percentile	RF_motif_percentile	supporting_trials
3355	8321	115	Epilepsy	D004827	337	Midazolam	DB00683	583	GABRD	2563	manual_353	26.1804128126	32.7490150737	72.0730558410	52.8168893457	69.4549717369	NCT02325583;NCT07095842;NCT00326612
3356	39946	93	Hypertension	D006973	316	Magnesium Sulfate	DB00653	3235	CACNA2D1	781	manual_353	18.9262161699	25.8468225420	26.0949811579	20.0978502912	47.0607442617	NCT04898114;NCT02296931;NCT07220902
3357	1393	296	Coronary Artery Disease	D003324	163	progesterone	DB00396	72	ESR1	2099	manual_353	18.8874614594	10.3096094553	9.5276635834	6.6424717369	2.6917394656	NCT00000555;NCT00000466;NCT00000601
3358	9918	162	Depressive Disorder	D003866	124	olanzapine	DB00334	968	HTR1B	3351	manual_353	16.7058496060	34.3927714971	50.7688848921	43.9977303871	46.2193816375	NCT00035321;NCT00056472;NCT01282632;NCT00568672;NCT01687478;NCT00273624;NCT00490971;NCT05814640;NCT00510146;NCT02374567;NCT00259272;NCT00618748
3359	38042	162	Depressive Disorder	D003866	1091	propofol	DB00818	3043	GABRA3	2556	manual_353	22.2548389860	33.0874229188	27.8776978417	41.3574854402	36.0505524152	NCT07479550;NCT03684447;NCT06867549
3360	32375	162	Depressive Disorder	D003866	146	mirtazapine	DB00370	2440	ADRA2A	150	manual_353	25.4096008907	23.9514816718	55.2241778006	35.4331534772	44.7071985269	NCT06309472;NCT02646449;NCT02185131;NCT03852160;NCT00782405;NCT00080158;NCT00322309;NCT00249444;NCT02650544;NCT02374567
3361	23949	162	Depressive Disorder	D003866	181	methylphenidate	DB00422	1566	SLC6A3	6531	manual_353	19.7998030147	18.7951781432	31.9161099692	27.4584618020	24.2340056526	NCT00246233;NCT01497548;NCT05474846
3362	9873	162	Depressive Disorder	D003866	74	ziprasidone	DB00246	968	HTR1B	3351	manual_353	22.1381466256	35.3168893457	46.7323997945	46.9602175403	62.9125984926	NCT00555997;NCT00633399;NCT00340379;NCT00421954;NCT00483548;NCT02374567
3363	24827	115	Epilepsy	D004827	760	Nitrazepam	DB01595	1600	GABRB3	2562	manual_353	17.5353288798	26.2872559096	18.7069630010	21.9505823912	27.9081020898	NCT00004758
3364	30008	162	Depressive Disorder	D003866	686	aripiprazole	DB01238	2206	HTR1D	3352	manual_353	23.2273466941	28.3896454265	47.4389773895	28.7532117163	53.4720794793	NCT01123707;NCT01111565;NCT01111552;NCT01111539;NCT01655706;NCT01386086;NCT00556140;NCT00276978;NCT00080314;NCT05814640;NCT02374567;NCT00440713;NCT00094432
3365	8413	115	Epilepsy	D004827	760	Nitrazepam	DB01595	583	GABRD	2563	manual_353	20.0734412470	30.8468225420	63.3239122987	41.5742762933	61.5360568688	NCT00004758
3366	41039	161	Depressive Disorder, Major	D003865	617	pioglitazone	DB01132	3354	MAOB	4129	manual_353	27.3792394656	14.4869818431	21.7403220281	14.4953323056	26.6177415211	NCT00671515
3367	43248	191	Bipolar Disorder	D001714	922	vortioxetine	DB09068	3672	HTR3A	3359	manual_353	31.7272610483	13.5191846523	36.6229873244	38.7281603289	45.1873501199	NCT03598868
3368	24051	162	Depressive Disorder	D003866	374	modafinil	DB00745	1566	SLC6A3	6531	manual_353	21.5296334361	16.9893371017	27.2319287427	23.4665125043	34.2242634464	NCT04317001;NCT03620253;NCT07263022;NCT00215176;NCT00067496
3369	43263	161	Depressive Disorder, Major	D003865	1061	memantine	DB01043	3672	HTR3A	3359	manual_353	31.3180883864	23.5170435081	53.2496145940	42.3227132580	65.0316889346	NCT01876823;NCT02374567
3370	20677	2	Prostatic Neoplasms	D011471	13	calcitriol	DB00136	1471	VDR	7421	manual_353	19.0893713601	13.5697156560	21.9293850634	18.8968824940	7.4641358342	NCT00383487;NCT00536991;NCT00084864;NCT00182741;NCT00043576;NCT00017576;NCT00524589;NCT00273338;NCT00004043;NCT00054522;NCT00118066
3371	24916	162	Depressive Disorder	D003866	1091	propofol	DB00818	1600	GABRB3	2562	manual_353	22.3214285714	36.2525693731	17.3713172319	26.0951952724	37.4359797876	NCT07479550;NCT03684447;NCT06867549
3372	23893	162	Depressive Disorder	D003866	95	venlafaxine	DB00285	1566	SLC6A3	6531	manual_353	19.4717797191	15.2670006852	28.5390972936	23.4478845495	28.9979445015	NCT02263248;NCT00435279;NCT05104918;NCT02086929;NCT01557712;NCT00351910;NCT00043550;NCT00448058;NCT00584974;NCT05603104;NCT00018902;NCT00080158;NCT05973786;NCT00131456;NCT00086190;NCT05724849;NCT02374567;NCT00249483
3373	30004	162	Depressive Disorder	D003866	677	quetiapine	DB01224	2206	HTR1D	3352	manual_353	23.5403819801	35.9866392600	46.5960089072	36.4718225420	57.3296719767	NCT02720198;NCT00388973;NCT00351910;NCT05603104;NCT04521478;NCT00174603;NCT00953108;NCT00681668;NCT00782405;NCT00751504;NCT05973786;NCT00771134;NCT02374567;NCT00232414;NCT00879307
3374	8320	112	Seizures	D012640	337	Midazolam	DB00683	583	GABRD	2563	manual_353	23.7412213087	29.4640715999	78.9489122987	54.2469595752	68.8019227475	NCT00326612;NCT04926844;NCT07095842;NCT05779657
3375	5203	162	Depressive Disorder	D003866	627	Nefazodone	DB01149	259	HTR2C	3358	manual_353	25.0391829394	17.4045049675	31.0609369647	29.3349606029	18.2100034258	NCT00015210
3376	36924	2	Prostatic Neoplasms	D011471	596	capecitabine	DB01101	2912	TYMS	7298	manual_353	17.5492463172	18.0905275779	44.2690133607	19.3392428914	9.1872216513	NCT00006023;NCT00258284;NCT00151047;NCT00124566;NCT05785741;NCT05489211
3377	22213	2	Prostatic Neoplasms	D011471	809	vandetanib	DB05294	1540	VEGFA	7422	manual_353	20.7419064748	25.3374443303	63.2620332306	40.0653048989	31.3149837273	NCT00686036;NCT00757692
3378	38570	162	Depressive Disorder	D003866	367	risperidone	DB00734	3056	HTR7	3363	manual_353	19.9623158616	29.2178400137	38.5754967455	31.3208718739	38.7631680370	NCT00095134;NCT00174590;NCT00044681;NCT00174577;NCT00206765;NCT01282632;NCT00640562;NCT02374567
3379	29961	162	Depressive Disorder	D003866	367	risperidone	DB00734	2206	HTR1D	3352	manual_353	20.7228502912	25.1723621103	51.9047619048	29.5734840699	40.9376070572	NCT00095134;NCT00174590;NCT00044681;NCT00174577;NCT00206765;NCT01282632;NCT00640562;NCT02374567
3380	15456	6	Breast Neoplasms	D001943	926	lenvatinib	DB09078	1193	KIT	3815	manual_353	15.8639516958	27.3086887633	25.7237067489	21.7268328195	34.1487881124	NCT06140576;NCT03168074;NCT06110793;NCT06849492;NCT03797326;NCT04300556;NCT05007106
3381	32554	162	Depressive Disorder	D003866	548	guanfacine	DB01018	2440	ADRA2A	150	manual_353	22.0295906132	29.9858684481	43.8131637547	39.9895083933	41.1471180199	NCT06408246
3382	5081	162	Depressive Disorder	D003866	214	duloxetine	DB00476	259	HTR2C	3358	manual_353	22.1471394313	18.9416324084	25.2297447756	34.4227475163	20.6774580336	NCT03068247;NCT01145755;NCT00672620;NCT01288079;NCT00811252;NCT01140906;NCT00849901;NCT00849693;NCT00599911;NCT00489775;NCT00635219;NCT00351910;NCT00529789;NCT00321490;NCT00042562;NCT00042575;NCT00331799;NCT00105989;NCT01564862;NCT01153009;NCT01360866;NCT00062673;NCT04476030;NCT02232555;NCT00489073;NCT00366652;NCT00191685;NCT00073411;NCT01309945;NCT01369095;NCT03852160;NCT02443194;NCT05814640;NCT04111627;NCT03038867;NCT01223001;NCT07649291;NCT02374567
3383	43266	191	Bipolar Disorder	D001714	1061	memantine	DB01043	3672	HTR3A	3359	manual_353	30.2496574169	19.5739122987	55.7380524152	46.8201867078	65.3563934567	NCT03039842;NCT02630888;NCT03043001;NCT01188148
3384	36892	2	Prostatic Neoplasms	D011471	308	pemetrexed	DB00642	2912	TYMS	7298	manual_353	22.7556526208	19.2189105858	50.8365450497	32.9597036656	34.3551944159	NCT00216099;NCT06630325
3385	38609	162	Depressive Disorder	D003866	677	quetiapine	DB01224	3056	HTR7	3363	manual_353	21.9619304556	41.6146368619	30.1284686536	39.1165638917	41.8239337102	NCT02720198;NCT00388973;NCT00351910;NCT05603104;NCT04521478;NCT00174603;NCT00953108;NCT00681668;NCT00782405;NCT00751504;NCT05973786;NCT00771134;NCT02374567;NCT00232414;NCT00879307
3386	33908	113	Status Epilepticus	D013226	640	Phenobarbital	DB01174	2538	GABRA1	2554	manual_353	15.2226789997	26.3309352518	24.0420520726	19.9670263789	8.6733470367	NCT03025906;NCT02726867;NCT03650270;NCT05291455
3387	32665	162	Depressive Disorder	D003866	876	lurasidone	DB08815	2440	ADRA2A	150	manual_353	23.2725248373	24.0932254197	41.2335131894	36.9349520384	45.8321557040	NCT01423253;NCT01421134;NCT00868699;NCT00868959;NCT01284517;NCT02046369
3388	23993	162	Depressive Disorder	D003866	214	duloxetine	DB00476	1566	SLC6A3	6531	manual_353	22.8547875985	12.7789910928	23.0119475848	26.3444244604	25.6807768071	NCT03068247;NCT01145755;NCT00672620;NCT01288079;NCT00811252;NCT01140906;NCT00849901;NCT00849693;NCT00599911;NCT00489775;NCT00635219;NCT00351910;NCT00529789;NCT00321490;NCT00042562;NCT00042575;NCT00331799;NCT00105989;NCT01564862;NCT01153009;NCT01360866;NCT00062673;NCT04476030;NCT02232555;NCT00489073;NCT00366652;NCT00191685;NCT00073411;NCT01309945;NCT01369095;NCT03852160;NCT02443194;NCT05814640;NCT04111627;NCT03038867;NCT01223001;NCT07649291;NCT02374567
3389	38814	162	Depressive Disorder	D003866	146	mirtazapine	DB00370	3104	SLC6A2	6530	manual_353	24.7955207263	17.2073055841	35.8716598150	28.9427029805	40.9582690990	NCT06309472;NCT02646449;NCT02185131;NCT03852160;NCT00782405;NCT00080158;NCT00322309;NCT00249444;NCT02650544;NCT02374567
3390	17863	162	Depressive Disorder	D003866	1225	pipamperone	DB09286	1405	DRD3	1814	manual_353	22.5355429942	25.3121788284	33.8225847893	32.9468568003	49.5242377527	NCT01312922;NCT02374567
3391	37703	162	Depressive Disorder	D003866	63	Temazepam	DB00231	3043	GABRA3	2556	manual_353	27.0096779719	37.6226875642	41.2553528606	48.6658530319	49.3764988010	NCT02374567
3392	19526	162	Depressive Disorder	D003866	367	risperidone	DB00734	1407	DRD4	1815	manual_353	19.3805669750	31.8019869818	54.8015159301	33.1112966769	44.3299289140	NCT00095134;NCT00174590;NCT00044681;NCT00174577;NCT00206765;NCT01282632;NCT00640562;NCT02374567
3393	38984	162	Depressive Disorder	D003866	641	escitalopram	DB01175	3104	SLC6A2	6530	manual_353	25.5592668722	17.1402877698	29.5135320315	32.5383264817	27.9242677287	NCT00296933;NCT00668525;NCT05536414;NCT00566202;NCT00108979;NCT00109044;NCT05950061;NCT01123707;NCT04162522;NCT01111565;NCT01111552;NCT01111539;NCT00107120;NCT01655706;NCT01741142;NCT02674529;NCT00822744;NCT00531622;NCT01020799;NCT00351169;NCT00351910;NCT00420004;NCT00239954;NCT00135421;NCT00432614;NCT00406640;NCT00642694;NCT00149825;NCT00488670;NCT01360866;NCT04476030;NCT00415142;NCT00166296;NCT01034995;NCT02191397;NCT00965497;NCT06705478;NCT05603104;NCT01364649;NCT00086307;NCT01219686;NCT00953108;NCT06828887;NCT01368432;NCT01363310;NCT00073411;NCT02469545;NCT01103180;NCT01369095;NCT00837564;NCT00610506;NCT03852160;NCT00080158;NCT00136318;NCT02623231;NCT05973786;NCT03909217;NCT03652870;NCT02153567;NCT00475878;NCT00958633;NCT00148447;NCT02374567;NCT00114374;NCT02407821
3394	30493	162	Depressive Disorder	D003866	852	desvenlafaxine	DB06700	2215	SLC6A4	6532	manual_353	25.8054984584	18.2130010277	51.0341726619	46.5874443303	44.0380909558	NCT04476030;NCT01527786;NCT01803711
3395	24240	162	Depressive Disorder	D003866	641	escitalopram	DB01175	1566	SLC6A3	6531	manual_353	24.1058581706	16.9623586845	27.8869047619	21.4990150737	25.9248672491	NCT00296933;NCT00668525;NCT05536414;NCT00566202;NCT00108979;NCT00109044;NCT05950061;NCT01123707;NCT04162522;NCT01111565;NCT01111552;NCT01111539;NCT00107120;NCT01655706;NCT01741142;NCT02674529;NCT00822744;NCT00531622;NCT01020799;NCT00351169;NCT00351910;NCT00420004;NCT00239954;NCT00135421;NCT00432614;NCT00406640;NCT00642694;NCT00149825;NCT00488670;NCT01360866;NCT04476030;NCT00415142;NCT00166296;NCT01034995;NCT02191397;NCT00965497;NCT06705478;NCT05603104;NCT01364649;NCT00086307;NCT01219686;NCT00953108;NCT06828887;NCT01368432;NCT01363310;NCT00073411;NCT02469545;NCT01103180;NCT01369095;NCT00837564;NCT00610506;NCT03852160;NCT00080158;NCT00136318;NCT02623231;NCT05973786;NCT03909217;NCT03652870;NCT02153567;NCT00475878;NCT00958633;NCT00148447;NCT02374567;NCT00114374;NCT02407821
3396	38614	162	Depressive Disorder	D003866	686	aripiprazole	DB01238	3056	HTR7	3363	manual_353	22.4625299760	33.2526121960	29.2525265502	30.7742377527	36.3606971566	NCT01123707;NCT01111565;NCT01111552;NCT01111539;NCT01655706;NCT01386086;NCT00556140;NCT00276978;NCT00080314;NCT05814640;NCT02374567;NCT00440713;NCT00094432
3397	19601	162	Depressive Disorder	D003866	686	aripiprazole	DB01238	1407	DRD4	1815	manual_353	21.7752226790	35.4181654676	45.2762076053	34.8417694416	39.7293593696	NCT01123707;NCT01111565;NCT01111552;NCT01111539;NCT01655706;NCT01386086;NCT00556140;NCT00276978;NCT00080314;NCT05814640;NCT02374567;NCT00440713;NCT00094432
3398	841	162	Depressive Disorder	D003866	535	gabapentin	DB00996	23	CACNA1C	775	manual_353	17.6288968825	21.5593953409	23.1494090442	22.7470880439	43.0923475505	NCT02374567;NCT00654953
3399	4251	2	Prostatic Neoplasms	D011471	1098	Rosiglitazone	DB00412	166	PPARA	5465	manual_353	27.1664097294	24.2478160329	45.9720794793	33.1907331278	35.3486853374	NCT00182052
3400	38506	162	Depressive Disorder	D003866	124	olanzapine	DB00334	3056	HTR7	3363	manual_353	20.0568473792	39.4578622816	33.7536399452	32.4488266530	40.1527706406	NCT00035321;NCT00056472;NCT01282632;NCT00568672;NCT01687478;NCT00273624;NCT00490971;NCT05814640;NCT00510146;NCT02374567;NCT00259272;NCT00618748
3401	38543	162	Depressive Disorder	D003866	229	haloperidol	DB00502	3056	HTR7	3363	manual_353	23.2575368277	28.8744004796	36.2607057211	43.9960174717	47.6170135320	NCT00340379;NCT02374567
3402	28805	162	Depressive Disorder	D003866	350	naltrexone	DB00704	2152	OPRM1	4988	manual_353	23.5660757109	21.5621788284	41.6925745118	29.7638317917	21.0565476190	NCT01874951;NCT00338962
3403	29933	162	Depressive Disorder	D003866	229	haloperidol	DB00502	2206	HTR1D	3352	manual_353	23.8973107229	25.5434224049	53.8917437479	43.1363480644	63.3088172319	NCT00340379;NCT02374567
3404	36554	162	Depressive Disorder	D003866	415	pentoxifylline	DB00806	2878	PDE4B	5142	manual_353	17.1606286399	33.0729701953	19.6907117163	23.7876841384	24.2560594382	NCT01625845;NCT05324735
3405	38789	162	Depressive Disorder	D003866	95	venlafaxine	DB00285	3104	SLC6A2	6530	manual_353	21.3639088729	19.0444073313	33.5909129839	36.1889773895	38.7613480644	NCT02263248;NCT00435279;NCT05104918;NCT02086929;NCT01557712;NCT00351910;NCT00043550;NCT00448058;NCT00584974;NCT05603104;NCT00018902;NCT00080158;NCT05973786;NCT00131456;NCT00086190;NCT05724849;NCT02374567;NCT00249483
3406	46359	162	Depressive Disorder	D003866	686	aripiprazole	DB01238	3979		1816	manual_353	24.6428571429	31.2352261048	23.0635491607	15.6027321000	23.7668079822	NCT01123707;NCT01111565;NCT01111552;NCT01111539;NCT01655706;NCT01386086;NCT00556140;NCT00276978;NCT00080314;NCT05814640;NCT02374567;NCT00440713;NCT00094432
3407	38484	162	Depressive Disorder	D003866	74	ziprasidone	DB00246	3056	HTR7	3363	manual_353	25.4939619733	39.4081877355	30.0194844125	35.4984583762	41.2282673861	NCT00555997;NCT00633399;NCT00340379;NCT00421954;NCT00483548;NCT02374567
3408	31777	115	Epilepsy	D004827	760	Nitrazepam	DB01595	2400	SCN1A	6323	manual_353	15.7337701268	19.5173860911	11.3844638575	15.6010191847	8.1980130182	NCT00004758
3409	19496	162	Depressive Disorder	D003866	229	haloperidol	DB00502	1407	DRD4	1815	manual_353	22.2672576225	31.5399109284	54.2124871531	46.7270469339	55.7011176773	NCT00340379;NCT02374567
3410	38826	162	Depressive Disorder	D003866	181	methylphenidate	DB00422	3104	SLC6A2	6530	manual_353	21.6730900993	21.7972764645	35.2293165468	38.9050188421	40.2941932169	NCT00246233;NCT01497548;NCT05474846
3411	46299	162	Depressive Disorder	D003866	259	lamotrigine	DB00555	3979		1816	manual_353	21.2688420692	25.1751455978	22.3764559781	18.6211031175	28.5398466941	NCT00652171;NCT01042496;NCT00074776;NCT00274677;NCT00224510;NCT00056277;NCT00063362;NCT00475137;NCT02374567
3412	19792	93	Hypertension	D006973	547	minocycline	DB01017	1421	MMP9	4318	manual_353	27.8063977390	38.2204950325	24.5625642343	10.9776464543	18.3519612881	NCT02213575;NCT04478500
3413	36909	6	Breast Neoplasms	D001943	314	leucovorin	DB00650	2912	TYMS	7298	manual_353	20.5659044193	14.6023895170	54.5612795478	29.6430712573	33.1784215485	NCT00001498;NCT03387085;NCT03175666;NCT03554109;NCT01231802;NCT05564377;NCT05714553
3414	29928	162	Depressive Disorder	D003866	174	pramipexole	DB00413	2206	HTR1D	3352	manual_353	28.3994946900	26.5017985612	52.8717026379	46.1919749914	68.4625513875	NCT00086307;NCT05825235;NCT05355337;NCT00025792;NCT07664852
3415	46292	162	Depressive Disorder	D003866	229	haloperidol	DB00502	3979		1816	manual_353	25.3198869476	27.3631808839	30.3926858513	27.3617891401	30.9959532374	NCT00340379;NCT02374567
3416	34478	93	Hypertension	D006973	547	minocycline	DB01017	2578	IL1B	3553	manual_353	35.0661613566	29.4287427201	64.3045563549	33.9913069544	32.0248800959	NCT02213575;NCT04478500
3417	44846	162	Depressive Disorder	D003866	163	progesterone	DB00396	3887	NR3C2	4306	manual_353	25.3415125043	25.5295049675	12.3186450839	7.0910414526	6.9816289825	NCT00001481
3418	40375	116	Atrial Fibrillation	D001281	29	ramipril	DB00178	3330	ACE	1636	manual_353	24.3730729702	39.5417951353	51.6876498801	22.1788283659	26.4212915382	NCT00141778;NCT00736294
3419	33156	2	Prostatic Neoplasms	D011471	241	cyclophosphamide	DB00531	2505	CYP2C19	1557	manual_353	16.7204093868	32.6817831449	50.4378639945	47.3267814320	52.5236596437	NCT00176605;NCT01420965;NCT06236139;NCT00005960;NCT01496131;NCT00753220;NCT01696877;NCT01093183;NCT03514836;NCT07523529
3420	39031	162	Depressive Disorder	D003866	797	milnacipran	DB04896	3104	SLC6A2	6530	manual_353	25.7932939363	14.9368362453	38.2172833162	35.6541195615	38.2482228503	NCT00225511;NCT02783430
3421	19468	162	Depressive Disorder	D003866	174	pramipexole	DB00413	1407	DRD4	1815	manual_353	26.4653991093	31.4949468996	52.1522781775	50.9603031860	55.1494518671	NCT00086307;NCT05825235;NCT05355337;NCT00025792;NCT07664852
3422	38193	162	Depressive Disorder	D003866	1091	propofol	DB00818	3044	GABRA6	2559	manual_353	30.4924631723	36.4300702295	20.6808838643	47.2456320658	44.8464799589	NCT07479550;NCT03684447;NCT06867549
3423	15346	6	Breast Neoplasms	D001943	708	sunitinib	DB01268	1193	KIT	3815	manual_353	16.0397396369	23.4639431312	26.7454607742	16.0144741350	28.1732828023	NCT00471276;NCT00373256;NCT00570908;NCT00887575;NCT00434356;NCT00662025;NCT01803503
3424	24211	162	Depressive Disorder	D003866	627	Nefazodone	DB01149	1566	SLC6A3	6531	manual_353	24.1124957177	14.4966169921	25.9577338129	20.3783401850	32.1938163755	NCT00015210
3425	16007	162	Depressive Disorder	D003866	146	mirtazapine	DB00370	1281	OPRK1	4986	manual_353	27.3349177801	33.1485525865	46.9927629325	39.7019527235	43.8932425488	NCT06309472;NCT02646449;NCT02185131;NCT03852160;NCT00782405;NCT00080158;NCT00322309;NCT00249444;NCT02650544;NCT02374567
3426	41025	162	Depressive Disorder	D003866	560	selegiline	DB01037	3354	MAOB	4129	manual_353	26.9441589585	17.6449554642	25.4770469339	20.5166581021	2.2900608085	NCT01912391
3427	20678	6	Breast Neoplasms	D001943	13	calcitriol	DB00136	1471	VDR	7421	manual_353	16.1628554299	10.3676344639	21.4613309353	14.1375471052	9.0878725591	NCT01293682;NCT00904033
3428	46283	162	Depressive Disorder	D003866	174	pramipexole	DB00413	3979		1816	manual_353	29.2373244262	27.6725762247	32.7911956149	30.9836416581	44.3289653991	NCT00086307;NCT05825235;NCT05355337;NCT00025792;NCT07664852
3429	36378	191	Bipolar Disorder	D001714	1056	lacosamide	DB06218	2822	SCN8A	6334	manual_353	25.4706235012	17.0786228160	19.0868019870	18.3759421035	19.2729744776	NCT07412132
3430	38516	162	Depressive Disorder	D003866	146	mirtazapine	DB00370	3056	HTR7	3363	manual_353	27.4678828366	29.9702380952	43.3414696814	40.3072541966	48.8816803700	NCT06309472;NCT02646449;NCT02185131;NCT03852160;NCT00782405;NCT00080158;NCT00322309;NCT00249444;NCT02650544;NCT02374567
3431	1718	90	Myocardial Infarction	D009203	576	melatonin	DB01065	72	ESR1	2099	manual_353	20.6177201096	13.9358513189	28.5245375128	15.4950325454	18.3046420007	NCT00640094
3432	749	162	Depressive Disorder	D003866	152	amlodipine	DB00381	23	CACNA1C	775	manual_353	24.7008821514	27.9134549503	29.3591555327	27.4015073655	36.6374400480	NCT01557153
3433	17812	162	Depressive Disorder	D003866	849	vilazodone	DB06684	1405	DRD3	1814	manual_353	24.4921205892	22.9755481329	26.0834189791	30.4898937992	34.5397610483	NCT02436239;NCT02372799;NCT01742832;NCT01878292;NCT00644358;NCT00683592;NCT00290914;NCT02015546;NCT00285376
