candidate_index,disease_local_id,disease_global_id,disease_mesh_id,disease_name,drug_local_id,drug_global_id,drugbank_id,drug_name,gene_local_id,gene_global_id,gene_entrez_id,gene_symbol,drug_gene_edge_in_ms,gene_disease_edge_in_ms,drug_disease_edge_in_ms,ms_motif
35656,442,442,D000437,Alcoholism,357,1051,DB00715,paroxetine,2749,4715,1129,CHRM2,True,True,False,gene_star
35657,644,644,D003922,"Diabetes Mellitus, Type 1",357,1051,DB00715,paroxetine,2749,4715,1129,CHRM2,True,True,False,gene_star
35658,115,115,D004827,Epilepsy,362,1056,DB00725,Homatropine Methylbromide,2749,4715,1129,CHRM2,True,True,False,gene_star
35659,162,162,D003866,Depressive Disorder,362,1056,DB00725,Homatropine Methylbromide,2749,4715,1129,CHRM2,True,True,False,gene_star
35660,190,190,D012559,Schizophrenia,362,1056,DB00725,Homatropine Methylbromide,2749,4715,1129,CHRM2,True,True,False,gene_star
35661,191,191,D001714,Bipolar Disorder,362,1056,DB00725,Homatropine Methylbromide,2749,4715,1129,CHRM2,True,True,False,gene_star
35662,228,228,D001919,Bradycardia,362,1056,DB00725,Homatropine Methylbromide,2749,4715,1129,CHRM2,True,True,False,gene_star
35663,442,442,D000437,Alcoholism,362,1056,DB00725,Homatropine Methylbromide,2749,4715,1129,CHRM2,True,True,False,gene_star
35664,644,644,D003922,"Diabetes Mellitus, Type 1",362,1056,DB00725,Homatropine Methylbromide,2749,4715,1129,CHRM2,True,True,False,gene_star
35665,115,115,D004827,Epilepsy,363,1057,DB00726,trimipramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35666,190,190,D012559,Schizophrenia,363,1057,DB00726,trimipramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35667,191,191,D001714,Bipolar Disorder,363,1057,DB00726,trimipramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35668,228,228,D001919,Bradycardia,363,1057,DB00726,trimipramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35669,442,442,D000437,Alcoholism,363,1057,DB00726,trimipramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35670,644,644,D003922,"Diabetes Mellitus, Type 1",363,1057,DB00726,trimipramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35671,115,115,D004827,Epilepsy,376,1070,DB00747,scopolamine,2749,4715,1129,CHRM2,True,True,False,gene_star
35672,162,162,D003866,Depressive Disorder,376,1070,DB00747,scopolamine,2749,4715,1129,CHRM2,True,True,False,gene_star
35673,190,190,D012559,Schizophrenia,376,1070,DB00747,scopolamine,2749,4715,1129,CHRM2,True,True,False,gene_star
35674,191,191,D001714,Bipolar Disorder,376,1070,DB00747,scopolamine,2749,4715,1129,CHRM2,True,True,False,gene_star
35675,442,442,D000437,Alcoholism,376,1070,DB00747,scopolamine,2749,4715,1129,CHRM2,True,True,False,gene_star
35676,644,644,D003922,"Diabetes Mellitus, Type 1",376,1070,DB00747,scopolamine,2749,4715,1129,CHRM2,True,True,False,gene_star
35677,115,115,D004827,Epilepsy,399,1093,DB00782,propantheline,2749,4715,1129,CHRM2,True,True,False,gene_star
35678,162,162,D003866,Depressive Disorder,399,1093,DB00782,propantheline,2749,4715,1129,CHRM2,True,True,False,gene_star
35679,190,190,D012559,Schizophrenia,399,1093,DB00782,propantheline,2749,4715,1129,CHRM2,True,True,False,gene_star
35680,191,191,D001714,Bipolar Disorder,399,1093,DB00782,propantheline,2749,4715,1129,CHRM2,True,True,False,gene_star
35681,228,228,D001919,Bradycardia,399,1093,DB00782,propantheline,2749,4715,1129,CHRM2,True,True,False,gene_star
35682,442,442,D000437,Alcoholism,399,1093,DB00782,propantheline,2749,4715,1129,CHRM2,True,True,False,gene_star
35683,644,644,D003922,"Diabetes Mellitus, Type 1",399,1093,DB00782,propantheline,2749,4715,1129,CHRM2,True,True,False,gene_star
35684,115,115,D004827,Epilepsy,414,1108,DB00804,dicycloverine,2749,4715,1129,CHRM2,True,True,False,gene_star
35685,162,162,D003866,Depressive Disorder,414,1108,DB00804,dicycloverine,2749,4715,1129,CHRM2,True,True,False,gene_star
35686,190,190,D012559,Schizophrenia,414,1108,DB00804,dicycloverine,2749,4715,1129,CHRM2,True,True,False,gene_star
35687,191,191,D001714,Bipolar Disorder,414,1108,DB00804,dicycloverine,2749,4715,1129,CHRM2,True,True,False,gene_star
35688,228,228,D001919,Bradycardia,414,1108,DB00804,dicycloverine,2749,4715,1129,CHRM2,True,True,False,gene_star
35689,442,442,D000437,Alcoholism,414,1108,DB00804,dicycloverine,2749,4715,1129,CHRM2,True,True,False,gene_star
35690,644,644,D003922,"Diabetes Mellitus, Type 1",414,1108,DB00804,dicycloverine,2749,4715,1129,CHRM2,True,True,False,gene_star
35691,115,115,D004827,Epilepsy,417,1111,DB00809,tropicamide,2749,4715,1129,CHRM2,True,True,False,gene_star
35692,162,162,D003866,Depressive Disorder,417,1111,DB00809,tropicamide,2749,4715,1129,CHRM2,True,True,False,gene_star
35693,190,190,D012559,Schizophrenia,417,1111,DB00809,tropicamide,2749,4715,1129,CHRM2,True,True,False,gene_star
35694,191,191,D001714,Bipolar Disorder,417,1111,DB00809,tropicamide,2749,4715,1129,CHRM2,True,True,False,gene_star
35695,228,228,D001919,Bradycardia,417,1111,DB00809,tropicamide,2749,4715,1129,CHRM2,True,True,False,gene_star
35696,442,442,D000437,Alcoholism,417,1111,DB00809,tropicamide,2749,4715,1129,CHRM2,True,True,False,gene_star
35697,644,644,D003922,"Diabetes Mellitus, Type 1",417,1111,DB00809,tropicamide,2749,4715,1129,CHRM2,True,True,False,gene_star
35698,115,115,D004827,Epilepsy,418,1112,DB00810,biperiden,2749,4715,1129,CHRM2,True,True,False,gene_star
35699,162,162,D003866,Depressive Disorder,418,1112,DB00810,biperiden,2749,4715,1129,CHRM2,True,True,False,gene_star
35700,190,190,D012559,Schizophrenia,418,1112,DB00810,biperiden,2749,4715,1129,CHRM2,True,True,False,gene_star
35701,191,191,D001714,Bipolar Disorder,418,1112,DB00810,biperiden,2749,4715,1129,CHRM2,True,True,False,gene_star
35702,228,228,D001919,Bradycardia,418,1112,DB00810,biperiden,2749,4715,1129,CHRM2,True,True,False,gene_star
35703,442,442,D000437,Alcoholism,418,1112,DB00810,biperiden,2749,4715,1129,CHRM2,True,True,False,gene_star
35704,644,644,D003922,"Diabetes Mellitus, Type 1",418,1112,DB00810,biperiden,2749,4715,1129,CHRM2,True,True,False,gene_star
35705,115,115,D004827,Epilepsy,431,1125,DB00835,brompheniramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35706,162,162,D003866,Depressive Disorder,431,1125,DB00835,brompheniramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35707,190,190,D012559,Schizophrenia,431,1125,DB00835,brompheniramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35708,191,191,D001714,Bipolar Disorder,431,1125,DB00835,brompheniramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35709,228,228,D001919,Bradycardia,431,1125,DB00835,brompheniramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35710,442,442,D000437,Alcoholism,431,1125,DB00835,brompheniramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35711,644,644,D003922,"Diabetes Mellitus, Type 1",431,1125,DB00835,brompheniramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35712,115,115,D004827,Epilepsy,490,1184,DB00934,maprotiline,2749,4715,1129,CHRM2,True,True,False,gene_star
35713,190,190,D012559,Schizophrenia,490,1184,DB00934,maprotiline,2749,4715,1129,CHRM2,True,True,False,gene_star
35714,191,191,D001714,Bipolar Disorder,490,1184,DB00934,maprotiline,2749,4715,1129,CHRM2,True,True,False,gene_star
35715,228,228,D001919,Bradycardia,490,1184,DB00934,maprotiline,2749,4715,1129,CHRM2,True,True,False,gene_star
35716,442,442,D000437,Alcoholism,490,1184,DB00934,maprotiline,2749,4715,1129,CHRM2,True,True,False,gene_star
35717,644,644,D003922,"Diabetes Mellitus, Type 1",490,1184,DB00934,maprotiline,2749,4715,1129,CHRM2,True,True,False,gene_star
35718,115,115,D004827,Epilepsy,527,1221,DB00986,Glycopyrronium,2749,4715,1129,CHRM2,True,True,False,gene_star
35719,162,162,D003866,Depressive Disorder,527,1221,DB00986,Glycopyrronium,2749,4715,1129,CHRM2,True,True,False,gene_star
35720,190,190,D012559,Schizophrenia,527,1221,DB00986,Glycopyrronium,2749,4715,1129,CHRM2,True,True,False,gene_star
35721,191,191,D001714,Bipolar Disorder,527,1221,DB00986,Glycopyrronium,2749,4715,1129,CHRM2,True,True,False,gene_star
35722,228,228,D001919,Bradycardia,527,1221,DB00986,Glycopyrronium,2749,4715,1129,CHRM2,True,True,False,gene_star
35723,442,442,D000437,Alcoholism,527,1221,DB00986,Glycopyrronium,2749,4715,1129,CHRM2,True,True,False,gene_star
35724,644,644,D003922,"Diabetes Mellitus, Type 1",527,1221,DB00986,Glycopyrronium,2749,4715,1129,CHRM2,True,True,False,gene_star
35725,115,115,D004827,Epilepsy,549,1243,DB01019,bethanechol,2749,4715,1129,CHRM2,True,True,False,gene_star
35726,162,162,D003866,Depressive Disorder,549,1243,DB01019,bethanechol,2749,4715,1129,CHRM2,True,True,False,gene_star
35727,190,190,D012559,Schizophrenia,549,1243,DB01019,bethanechol,2749,4715,1129,CHRM2,True,True,False,gene_star
35728,191,191,D001714,Bipolar Disorder,549,1243,DB01019,bethanechol,2749,4715,1129,CHRM2,True,True,False,gene_star
35729,228,228,D001919,Bradycardia,549,1243,DB01019,bethanechol,2749,4715,1129,CHRM2,True,True,False,gene_star
35730,442,442,D000437,Alcoholism,549,1243,DB01019,bethanechol,2749,4715,1129,CHRM2,True,True,False,gene_star
35731,644,644,D003922,"Diabetes Mellitus, Type 1",549,1243,DB01019,bethanechol,2749,4715,1129,CHRM2,True,True,False,gene_star
35732,115,115,D004827,Epilepsy,559,1253,DB01036,tolterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35733,162,162,D003866,Depressive Disorder,559,1253,DB01036,tolterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35734,190,190,D012559,Schizophrenia,559,1253,DB01036,tolterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35735,191,191,D001714,Bipolar Disorder,559,1253,DB01036,tolterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35736,228,228,D001919,Bradycardia,559,1253,DB01036,tolterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35737,442,442,D000437,Alcoholism,559,1253,DB01036,tolterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35738,644,644,D003922,"Diabetes Mellitus, Type 1",559,1253,DB01036,tolterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35739,115,115,D004827,Epilepsy,573,1267,DB01062,oxybutynin,2749,4715,1129,CHRM2,True,True,False,gene_star
35740,162,162,D003866,Depressive Disorder,573,1267,DB01062,oxybutynin,2749,4715,1129,CHRM2,True,True,False,gene_star
35741,190,190,D012559,Schizophrenia,573,1267,DB01062,oxybutynin,2749,4715,1129,CHRM2,True,True,False,gene_star
35742,191,191,D001714,Bipolar Disorder,573,1267,DB01062,oxybutynin,2749,4715,1129,CHRM2,True,True,False,gene_star
35743,228,228,D001919,Bradycardia,573,1267,DB01062,oxybutynin,2749,4715,1129,CHRM2,True,True,False,gene_star
35744,442,442,D000437,Alcoholism,573,1267,DB01062,oxybutynin,2749,4715,1129,CHRM2,True,True,False,gene_star
35745,644,644,D003922,"Diabetes Mellitus, Type 1",573,1267,DB01062,oxybutynin,2749,4715,1129,CHRM2,True,True,False,gene_star
35746,115,115,D004827,Epilepsy,579,1273,DB01069,promethazine,2749,4715,1129,CHRM2,True,True,False,gene_star
35747,162,162,D003866,Depressive Disorder,579,1273,DB01069,promethazine,2749,4715,1129,CHRM2,True,True,False,gene_star
35748,190,190,D012559,Schizophrenia,579,1273,DB01069,promethazine,2749,4715,1129,CHRM2,True,True,False,gene_star
35749,191,191,D001714,Bipolar Disorder,579,1273,DB01069,promethazine,2749,4715,1129,CHRM2,True,True,False,gene_star
35750,228,228,D001919,Bradycardia,579,1273,DB01069,promethazine,2749,4715,1129,CHRM2,True,True,False,gene_star
35751,442,442,D000437,Alcoholism,579,1273,DB01069,promethazine,2749,4715,1129,CHRM2,True,True,False,gene_star
35752,644,644,D003922,"Diabetes Mellitus, Type 1",579,1273,DB01069,promethazine,2749,4715,1129,CHRM2,True,True,False,gene_star
35753,115,115,D004827,Epilepsy,581,1275,DB01075,diphenhydramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35754,162,162,D003866,Depressive Disorder,581,1275,DB01075,diphenhydramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35755,190,190,D012559,Schizophrenia,581,1275,DB01075,diphenhydramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35756,191,191,D001714,Bipolar Disorder,581,1275,DB01075,diphenhydramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35757,228,228,D001919,Bradycardia,581,1275,DB01075,diphenhydramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35758,442,442,D000437,Alcoholism,581,1275,DB01075,diphenhydramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35759,644,644,D003922,"Diabetes Mellitus, Type 1",581,1275,DB01075,diphenhydramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35760,115,115,D004827,Epilepsy,589,1283,DB01085,pilocarpine,2749,4715,1129,CHRM2,True,True,False,gene_star
35761,162,162,D003866,Depressive Disorder,589,1283,DB01085,pilocarpine,2749,4715,1129,CHRM2,True,True,False,gene_star
35762,190,190,D012559,Schizophrenia,589,1283,DB01085,pilocarpine,2749,4715,1129,CHRM2,True,True,False,gene_star
35763,191,191,D001714,Bipolar Disorder,589,1283,DB01085,pilocarpine,2749,4715,1129,CHRM2,True,True,False,gene_star
35764,228,228,D001919,Bradycardia,589,1283,DB01085,pilocarpine,2749,4715,1129,CHRM2,True,True,False,gene_star
35765,442,442,D000437,Alcoholism,589,1283,DB01085,pilocarpine,2749,4715,1129,CHRM2,True,True,False,gene_star
35766,644,644,D003922,"Diabetes Mellitus, Type 1",589,1283,DB01085,pilocarpine,2749,4715,1129,CHRM2,True,True,False,gene_star
35767,115,115,D004827,Epilepsy,623,1317,DB01142,doxepin,2749,4715,1129,CHRM2,True,True,False,gene_star
35768,190,190,D012559,Schizophrenia,623,1317,DB01142,doxepin,2749,4715,1129,CHRM2,True,True,False,gene_star
35769,228,228,D001919,Bradycardia,623,1317,DB01142,doxepin,2749,4715,1129,CHRM2,True,True,False,gene_star
35770,442,442,D000437,Alcoholism,623,1317,DB01142,doxepin,2749,4715,1129,CHRM2,True,True,False,gene_star
35771,644,644,D003922,"Diabetes Mellitus, Type 1",623,1317,DB01142,doxepin,2749,4715,1129,CHRM2,True,True,False,gene_star
35772,115,115,D004827,Epilepsy,626,1320,DB01148,flavoxate,2749,4715,1129,CHRM2,True,True,False,gene_star
35773,162,162,D003866,Depressive Disorder,626,1320,DB01148,flavoxate,2749,4715,1129,CHRM2,True,True,False,gene_star
35774,190,190,D012559,Schizophrenia,626,1320,DB01148,flavoxate,2749,4715,1129,CHRM2,True,True,False,gene_star
35775,191,191,D001714,Bipolar Disorder,626,1320,DB01148,flavoxate,2749,4715,1129,CHRM2,True,True,False,gene_star
35776,228,228,D001919,Bradycardia,626,1320,DB01148,flavoxate,2749,4715,1129,CHRM2,True,True,False,gene_star
35777,442,442,D000437,Alcoholism,626,1320,DB01148,flavoxate,2749,4715,1129,CHRM2,True,True,False,gene_star
35778,644,644,D003922,"Diabetes Mellitus, Type 1",626,1320,DB01148,flavoxate,2749,4715,1129,CHRM2,True,True,False,gene_star
35779,115,115,D004827,Epilepsy,628,1322,DB01151,desipramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35780,190,190,D012559,Schizophrenia,628,1322,DB01151,desipramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35781,191,191,D001714,Bipolar Disorder,628,1322,DB01151,desipramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35782,228,228,D001919,Bradycardia,628,1322,DB01151,desipramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35783,442,442,D000437,Alcoholism,628,1322,DB01151,desipramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35784,644,644,D003922,"Diabetes Mellitus, Type 1",628,1322,DB01151,desipramine,2749,4715,1129,CHRM2,True,True,False,gene_star
35785,115,115,D004827,Epilepsy,677,1371,DB01224,quetiapine,2749,4715,1129,CHRM2,True,True,False,gene_star
35786,162,162,D003866,Depressive Disorder,677,1371,DB01224,quetiapine,2749,4715,1129,CHRM2,True,True,False,gene_star
35787,228,228,D001919,Bradycardia,677,1371,DB01224,quetiapine,2749,4715,1129,CHRM2,True,True,False,gene_star
35788,442,442,D000437,Alcoholism,677,1371,DB01224,quetiapine,2749,4715,1129,CHRM2,True,True,False,gene_star
35789,644,644,D003922,"Diabetes Mellitus, Type 1",677,1371,DB01224,quetiapine,2749,4715,1129,CHRM2,True,True,False,gene_star
35790,115,115,D004827,Epilepsy,681,1375,DB01231,diphenidol,2749,4715,1129,CHRM2,True,True,False,gene_star
35791,162,162,D003866,Depressive Disorder,681,1375,DB01231,diphenidol,2749,4715,1129,CHRM2,True,True,False,gene_star
35792,190,190,D012559,Schizophrenia,681,1375,DB01231,diphenidol,2749,4715,1129,CHRM2,True,True,False,gene_star
35793,191,191,D001714,Bipolar Disorder,681,1375,DB01231,diphenidol,2749,4715,1129,CHRM2,True,True,False,gene_star
35794,228,228,D001919,Bradycardia,681,1375,DB01231,diphenidol,2749,4715,1129,CHRM2,True,True,False,gene_star
35795,442,442,D000437,Alcoholism,681,1375,DB01231,diphenidol,2749,4715,1129,CHRM2,True,True,False,gene_star
35796,644,644,D003922,"Diabetes Mellitus, Type 1",681,1375,DB01231,diphenidol,2749,4715,1129,CHRM2,True,True,False,gene_star
35797,115,115,D004827,Epilepsy,686,1380,DB01238,aripiprazole,2749,4715,1129,CHRM2,True,True,False,gene_star
35798,162,162,D003866,Depressive Disorder,686,1380,DB01238,aripiprazole,2749,4715,1129,CHRM2,True,True,False,gene_star
35799,228,228,D001919,Bradycardia,686,1380,DB01238,aripiprazole,2749,4715,1129,CHRM2,True,True,False,gene_star
35800,442,442,D000437,Alcoholism,686,1380,DB01238,aripiprazole,2749,4715,1129,CHRM2,True,True,False,gene_star
35801,644,644,D003922,"Diabetes Mellitus, Type 1",686,1380,DB01238,aripiprazole,2749,4715,1129,CHRM2,True,True,False,gene_star
35802,115,115,D004827,Epilepsy,687,1381,DB01239,chlorprothixene,2749,4715,1129,CHRM2,True,True,False,gene_star
35803,162,162,D003866,Depressive Disorder,687,1381,DB01239,chlorprothixene,2749,4715,1129,CHRM2,True,True,False,gene_star
35804,228,228,D001919,Bradycardia,687,1381,DB01239,chlorprothixene,2749,4715,1129,CHRM2,True,True,False,gene_star
35805,442,442,D000437,Alcoholism,687,1381,DB01239,chlorprothixene,2749,4715,1129,CHRM2,True,True,False,gene_star
35806,644,644,D003922,"Diabetes Mellitus, Type 1",687,1381,DB01239,chlorprothixene,2749,4715,1129,CHRM2,True,True,False,gene_star
35807,115,115,D004827,Epilepsy,737,1431,DB01409,tiotropium,2749,4715,1129,CHRM2,True,True,False,gene_star
35808,162,162,D003866,Depressive Disorder,737,1431,DB01409,tiotropium,2749,4715,1129,CHRM2,True,True,False,gene_star
35809,190,190,D012559,Schizophrenia,737,1431,DB01409,tiotropium,2749,4715,1129,CHRM2,True,True,False,gene_star
35810,191,191,D001714,Bipolar Disorder,737,1431,DB01409,tiotropium,2749,4715,1129,CHRM2,True,True,False,gene_star
35811,228,228,D001919,Bradycardia,737,1431,DB01409,tiotropium,2749,4715,1129,CHRM2,True,True,False,gene_star
35812,442,442,D000437,Alcoholism,737,1431,DB01409,tiotropium,2749,4715,1129,CHRM2,True,True,False,gene_star
35813,644,644,D003922,"Diabetes Mellitus, Type 1",737,1431,DB01409,tiotropium,2749,4715,1129,CHRM2,True,True,False,gene_star
35814,115,115,D004827,Epilepsy,758,1452,DB01591,solifenacin-succinate,2749,4715,1129,CHRM2,True,True,False,gene_star
35815,162,162,D003866,Depressive Disorder,758,1452,DB01591,solifenacin-succinate,2749,4715,1129,CHRM2,True,True,False,gene_star
35816,190,190,D012559,Schizophrenia,758,1452,DB01591,solifenacin-succinate,2749,4715,1129,CHRM2,True,True,False,gene_star
35817,191,191,D001714,Bipolar Disorder,758,1452,DB01591,solifenacin-succinate,2749,4715,1129,CHRM2,True,True,False,gene_star
35818,228,228,D001919,Bradycardia,758,1452,DB01591,solifenacin-succinate,2749,4715,1129,CHRM2,True,True,False,gene_star
35819,442,442,D000437,Alcoholism,758,1452,DB01591,solifenacin-succinate,2749,4715,1129,CHRM2,True,True,False,gene_star
35820,644,644,D003922,"Diabetes Mellitus, Type 1",758,1452,DB01591,solifenacin-succinate,2749,4715,1129,CHRM2,True,True,False,gene_star
35821,115,115,D004827,Epilepsy,854,1548,DB06702,fesoterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35822,162,162,D003866,Depressive Disorder,854,1548,DB06702,fesoterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35823,190,190,D012559,Schizophrenia,854,1548,DB06702,fesoterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35824,191,191,D001714,Bipolar Disorder,854,1548,DB06702,fesoterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35825,228,228,D001919,Bradycardia,854,1548,DB06702,fesoterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35826,442,442,D000437,Alcoholism,854,1548,DB06702,fesoterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35827,644,644,D003922,"Diabetes Mellitus, Type 1",854,1548,DB06702,fesoterodine,2749,4715,1129,CHRM2,True,True,False,gene_star
35828,115,115,D004827,Epilepsy,899,1593,DB08897,aclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35829,162,162,D003866,Depressive Disorder,899,1593,DB08897,aclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35830,190,190,D012559,Schizophrenia,899,1593,DB08897,aclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35831,191,191,D001714,Bipolar Disorder,899,1593,DB08897,aclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35832,228,228,D001919,Bradycardia,899,1593,DB08897,aclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35833,442,442,D000437,Alcoholism,899,1593,DB08897,aclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35834,644,644,D003922,"Diabetes Mellitus, Type 1",899,1593,DB08897,aclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35835,115,115,D004827,Epilepsy,925,1619,DB09076,umeclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35836,162,162,D003866,Depressive Disorder,925,1619,DB09076,umeclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35837,190,190,D012559,Schizophrenia,925,1619,DB09076,umeclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35838,191,191,D001714,Bipolar Disorder,925,1619,DB09076,umeclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35839,228,228,D001919,Bradycardia,925,1619,DB09076,umeclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35840,442,442,D000437,Alcoholism,925,1619,DB09076,umeclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35841,644,644,D003922,"Diabetes Mellitus, Type 1",925,1619,DB09076,umeclidinium,2749,4715,1129,CHRM2,True,True,False,gene_star
35842,115,115,D004827,Epilepsy,936,1630,DB09167,dosulepin,2749,4715,1129,CHRM2,True,True,False,gene_star
35843,162,162,D003866,Depressive Disorder,936,1630,DB09167,dosulepin,2749,4715,1129,CHRM2,True,True,False,gene_star
35844,190,190,D012559,Schizophrenia,936,1630,DB09167,dosulepin,2749,4715,1129,CHRM2,True,True,False,gene_star
35845,191,191,D001714,Bipolar Disorder,936,1630,DB09167,dosulepin,2749,4715,1129,CHRM2,True,True,False,gene_star
35846,228,228,D001919,Bradycardia,936,1630,DB09167,dosulepin,2749,4715,1129,CHRM2,True,True,False,gene_star
35847,442,442,D000437,Alcoholism,936,1630,DB09167,dosulepin,2749,4715,1129,CHRM2,True,True,False,gene_star
35848,644,644,D003922,"Diabetes Mellitus, Type 1",936,1630,DB09167,dosulepin,2749,4715,1129,CHRM2,True,True,False,gene_star
35849,115,115,D004827,Epilepsy,948,1642,DB09262,imidafenacin,2749,4715,1129,CHRM2,True,True,False,gene_star
35850,162,162,D003866,Depressive Disorder,948,1642,DB09262,imidafenacin,2749,4715,1129,CHRM2,True,True,False,gene_star
35851,190,190,D012559,Schizophrenia,948,1642,DB09262,imidafenacin,2749,4715,1129,CHRM2,True,True,False,gene_star
35852,191,191,D001714,Bipolar Disorder,948,1642,DB09262,imidafenacin,2749,4715,1129,CHRM2,True,True,False,gene_star
35853,228,228,D001919,Bradycardia,948,1642,DB09262,imidafenacin,2749,4715,1129,CHRM2,True,True,False,gene_star
35854,442,442,D000437,Alcoholism,948,1642,DB09262,imidafenacin,2749,4715,1129,CHRM2,True,True,False,gene_star
35855,644,644,D003922,"Diabetes Mellitus, Type 1",948,1642,DB09262,imidafenacin,2749,4715,1129,CHRM2,True,True,False,gene_star
35856,115,115,D004827,Epilepsy,993,1687,DB00572,atropine,2749,4715,1129,CHRM2,True,True,False,gene_star
35857,162,162,D003866,Depressive Disorder,993,1687,DB00572,atropine,2749,4715,1129,CHRM2,True,True,False,gene_star
35858,190,190,D012559,Schizophrenia,993,1687,DB00572,atropine,2749,4715,1129,CHRM2,True,True,False,gene_star
35859,191,191,D001714,Bipolar Disorder,993,1687,DB00572,atropine,2749,4715,1129,CHRM2,True,True,False,gene_star
35860,442,442,D000437,Alcoholism,993,1687,DB00572,atropine,2749,4715,1129,CHRM2,True,True,False,gene_star
35861,644,644,D003922,"Diabetes Mellitus, Type 1",993,1687,DB00572,atropine,2749,4715,1129,CHRM2,True,True,False,gene_star
35862,115,115,D004827,Epilepsy,1025,1719,DB08801,dimetindene,2749,4715,1129,CHRM2,True,True,False,gene_star
35863,162,162,D003866,Depressive Disorder,1025,1719,DB08801,dimetindene,2749,4715,1129,CHRM2,True,True,False,gene_star
35864,190,190,D012559,Schizophrenia,1025,1719,DB08801,dimetindene,2749,4715,1129,CHRM2,True,True,False,gene_star
35865,191,191,D001714,Bipolar Disorder,1025,1719,DB08801,dimetindene,2749,4715,1129,CHRM2,True,True,False,gene_star
35866,228,228,D001919,Bradycardia,1025,1719,DB08801,dimetindene,2749,4715,1129,CHRM2,True,True,False,gene_star
35867,442,442,D000437,Alcoholism,1025,1719,DB08801,dimetindene,2749,4715,1129,CHRM2,True,True,False,gene_star
35868,644,644,D003922,"Diabetes Mellitus, Type 1",1025,1719,DB08801,dimetindene,2749,4715,1129,CHRM2,True,True,False,gene_star
35869,115,115,D004827,Epilepsy,1065,1759,DB06709,methacholine,2749,4715,1129,CHRM2,True,True,False,gene_star
35870,162,162,D003866,Depressive Disorder,1065,1759,DB06709,methacholine,2749,4715,1129,CHRM2,True,True,False,gene_star
35871,190,190,D012559,Schizophrenia,1065,1759,DB06709,methacholine,2749,4715,1129,CHRM2,True,True,False,gene_star
35872,191,191,D001714,Bipolar Disorder,1065,1759,DB06709,methacholine,2749,4715,1129,CHRM2,True,True,False,gene_star
35873,228,228,D001919,Bradycardia,1065,1759,DB06709,methacholine,2749,4715,1129,CHRM2,True,True,False,gene_star
35874,442,442,D000437,Alcoholism,1065,1759,DB06709,methacholine,2749,4715,1129,CHRM2,True,True,False,gene_star
35875,644,644,D003922,"Diabetes Mellitus, Type 1",1065,1759,DB06709,methacholine,2749,4715,1129,CHRM2,True,True,False,gene_star
